img_id,dataset,route,level,score,reason,parse_tier
11018.jpg,spaq,r4,,1.458,"软门控(bare 0.32/rich 0.35/multi 0.32) | Severe motion blur dominates, obscuring all details; unrecognizable scene; unacceptable for any practical use.",1
11019.jpg,spaq,r4,,3.1414,"软门控(bare 0.29/rich 0.40/multi 0.31) | Severe blur and overexposed sky dominate, making details indistinct; overall impression is poor and annoying.",1
11020.jpg,spaq,r4,,7.136,"软门控(bare 0.32/rich 0.33/multi 0.35) | Clear, well-composed shot with natural lighting; minor wrinkles in umbrella fabric are noticeable but not distracting.",1
11021.jpg,spaq,r4,,5.4506,"软门控(bare 0.31/rich 0.34/multi 0.34) | Dull overcast lighting and muted colors make image feel flat, but composition and details are clear and acceptable.",1
11022.jpg,spaq,r4,,7.1377,"软门控(bare 0.31/rich 0.33/multi 0.36) | Clear, well-composed urban building shot with even lighting; minor shadowing on lower levels but no major flaws.",1
11023.jpg,spaq,r4,,5.1376,"软门控(bare 0.31/rich 0.33/multi 0.36) | Overall dark and underexposed; building details lost in shadow, but structure is recognizable and no major artifacts.",1
11024.jpg,spaq,r4,,5.13,软门控(bare 0.35/rich 0.32/multi 0.33) | First impression is fair; lighting issues and slight blur are noticeable but not overwhelming; plants are clear enough for acceptability.,1
11025.jpg,spaq,r4,,8.116,"软门控(bare 0.38/rich 0.28/multi 0.34) | Vibrant colors and clear details; minor reflections and slight dust on surface, but overall visually appealing and well-composed.",1
11026.jpg,spaq,r4,,7.1366,"软门控(bare 0.32/rich 0.34/multi 0.34) | Clear, well-composed pavement design with pebbles and tiles. Minor moss and dirt are present but not distracting. Overall impression is good.",1
11027.jpg,spaq,r4,,3.129,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur dominates the image, making details indiscernible; overall impression is poor and annoying.",1
11028.jpg,spaq,r4,,1.8239,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur and tilt dominate, making scene unrecognizable; unacceptable for any viewer.",1
11029.jpg,spaq,r4,,1.4347,"软门控(bare 0.29/rich 0.37/multi 0.34) | Severe motion blur dominates, making content unrecognizable; completely unacceptable for any practical use.",1
11030.jpg,spaq,r4,,2.1314,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur dominates the image; details are unrecognizable, making it unacceptable for any practical use.",1
11031.jpg,spaq,r4,,3.1278,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates, making subjects and surroundings indistinct; first impression is poor, flaws are hard to ignore.",1
11032.jpg,spaq,r4,,6.5419,"软门控(bare 0.28/rich 0.40/multi 0.32) | Good overall impression; slightly flat lighting and overexposed sky, but architectural details and composition remain clear and engaging.",1
11033.jpg,spaq,r4,,4.8639,软门控(bare 0.28/rich 0.41/multi 0.31) | Overexposed sky and low contrast dominate; details are muted but structure is clear and acceptable for casual viewing.,1
11034.jpg,spaq,r4,,1.8699,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for viewing.",1
11035.jpg,spaq,r4,,4.4429,软门控(bare 0.35/rich 0.31/multi 0.34) | Night cityscape with visible noise and blur; foreground railing is overexposed but scene is recognizable. Flaws noticeable but tolerable.,1
11036.jpg,spaq,r4,,4.8126,"软门控(bare 0.34/rich 0.34/multi 0.32) | Soft focus and motion blur dominate, reducing sharpness; subject is recognizable but lacks detail. Background clutter is minor. Acceptable for casual viewing.",1
11037.jpg,spaq,r4,,6.4082,"软门控(bare 0.38/rich 0.28/multi 0.34) | Clear night scene with good lighting and composition; minor noise in dark areas, but overall visually pleasing and acceptable.",1
11038.jpg,spaq,r4,,6.4544,软门控(bare 0.34/rich 0.32/multi 0.34) | Well-lit statues with clear details; minor noise in dark areas and slight glare on horse's coat are barely noticeable.,1
11039.jpg,spaq,r4,,1.4586,软门控(bare 0.32/rich 0.34/multi 0.34) | Severe motion blur dominates entire image; no discernible details or focus; unacceptable for any practical use.,1
11040.jpg,spaq,r4,,3.8383,"软门控(bare 0.35/rich 0.31/multi 0.34) | Numerous distracting soap bubbles overlay the entire image, severely impairing clarity and visual coherence, making it hard to focus on subjects.",1
11041.jpg,spaq,r4,,1.4706,软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
11042.jpg,spaq,r4,,1.4779,软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
11043.jpg,spaq,r4,,6.4432,软门控(bare 0.35/rich 0.31/multi 0.33) | Image is clear with good color and lighting; slight tilt and perspective distortion are minor flaws easily overlooked.,1
11044.jpg,spaq,r4,,1.8046,软门控(bare 0.34/rich 0.32/multi 0.34) | Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
11045.jpg,spaq,r4,,1.811,软门控(bare 0.34/rich 0.33/multi 0.33) | Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
11046.jpg,spaq,r4,,7.1399,"软门控(bare 0.30/rich 0.35/multi 0.35) | Clean architectural lines, balanced composition, and natural lighting. Minor shadowing at base is barely noticeable.",1
11047.jpg,spaq,r4,,3.1317,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur dominates the image, making details indistinct and unpleasing; overall impression is poor despite colorful subject.",1
11048.jpg,spaq,r4,,6.8327,"软门控(bare 0.31/rich 0.36/multi 0.33) | Clear, well-composed urban scene with natural lighting; minor overcast dullness but no major flaws or distractions.",1
11049.jpg,spaq,r4,,1.4633,"软门控(bare 0.33/rich 0.36/multi 0.31) | Severe blur and lack of detail dominate; image is indistinct and unviewable, making it unacceptable for any purpose.",1
11050.jpg,spaq,r4,,6.5651,"软门控(bare 0.26/rich 0.42/multi 0.32) | Overall good urban scene with clear details; slight overcast lighting and minor noise, but no major flaws or distractions.",1
11051.jpg,spaq,r4,,2.79,"软门控(bare 0.32/rich 0.34/multi 0.35) | Severe motion blur dominates, making details unrecognizable; poor focus and low sharpness across entire image.",1
11052.jpg,spaq,r4,,3.4787,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur and noise dominate, making details indistinct; overall impression is poor and hard to ignore.",1
11053.jpg,spaq,r4,,7.1445,"软门控(bare 0.28/rich 0.37/multi 0.35) | Clear, well-composed architectural shot with even lighting; minor weathering and empty sign frames are barely noticeable.",1
11054.jpg,spaq,r4,,7.1237,软门控(bare 0.38/rich 0.28/multi 0.34) | Vibrant red flower with natural lighting and soft background bokeh; minor noise and slight overexposure on petals are barely noticeable.,1
11055.jpg,spaq,r4,,7.2742,软门控(bare 0.35/rich 0.32/multi 0.33) | Vibrant pink blossoms in sharp focus with dew drops; background blur is natural and unobtrusive; overall pleasing and well-composed spring scene.,1
11056.jpg,spaq,r4,,1.4159,软门控(bare 0.27/rich 0.42/multi 0.31) | Severe blur across entire image; no discernible details; completely unviewable for any practical purpose.,1
11057.jpg,spaq,r4,,5.4658,"软门控(bare 0.31/rich 0.36/multi 0.33) | Dull overcast sky dominates, buildings lack contrast and vibrancy; composition is unbalanced but structurally clear and acceptable.",1
11058.jpg,spaq,r4,,3.4754,"软门控(bare 0.34/rich 0.31/multi 0.34) | Severe motion blur and noise dominate, making details indistinct; reflections are smeared, reducing clarity and overall appeal.",1
11059.jpg,spaq,r4,,1.4747,"软门控(bare 0.34/rich 0.32/multi 0.34) | Extremely dark, severe noise, and blur dominate; details are lost; unacceptable for viewing.",1
11060.jpg,spaq,r4,,6.7662,"软门控(bare 0.36/rich 0.30/multi 0.34) | Clear, well-lit image of books on a table; minor shadows and slight clutter don't detract from overall acceptability.",1
11061.jpg,spaq,r4,,6.8427,"软门控(bare 0.30/rich 0.36/multi 0.35) | Clear, well-composed shot of building with good detail; minor overcast lighting and slight noise, but no major flaws.",1
11062.jpg,spaq,r4,,1.7912,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any practical use.",1
11063.jpg,spaq,r4,,1.8085,"软门控(bare 0.34/rich 0.34/multi 0.33) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any viewer.",1
11064.jpg,spaq,r4,,7.1337,"软门控(bare 0.33/rich 0.32/multi 0.35) | Clear, well-lit scene with natural colors; slight tilt and framing issue, but overall visually pleasing and acceptable.",1
11065.jpg,spaq,r4,,6.4451,"软门控(bare 0.34/rich 0.31/multi 0.35) | Natural, well-composed scene with good plant detail; minor noise and uneven lighting don't detract significantly.",1
11066.jpg,spaq,r4,,6.7889,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear wall text and graphics, good lighting on main subject; minor clutter in foreground slightly distracts but doesn't ruin overall impression.",1
11067.jpg,spaq,r4,,3.7886,"软门控(bare 0.33/rich 0.35/multi 0.33) | Severe horizontal banding and texture artifacts dominate, making image appear distorted and unacceptably flawed.",1
11068.jpg,spaq,r4,,3.4719,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur and tilt dominate, making details indistinct; poor composition and focus ruin first impression.",1
11069.jpg,spaq,r4,,6.4483,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear scene with good composition and natural lighting; minor noise and slight blur in motion areas, but overall acceptable for a candid outdoor shot.",1
11070.jpg,spaq,r4,,5.4534,"软门控(bare 0.32/rich 0.33/multi 0.35) | Severe underexposure on building left; sky is clear but overall image lacks detail and contrast, making it dull and flat.",1
11071.jpg,spaq,r4,,3.4808,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur and motion artifact dominate, making details indistinct; low resolution and poor lighting reduce clarity; overall impression is flawed and hard to ignore.",1
11072.jpg,spaq,r4,,1.8222,"软门控(bare 0.35/rich 0.30/multi 0.35) | Severe motion blur dominates entire image, making subject unrecognizable and details lost; unacceptable for any practical use.",1
11073.jpg,spaq,r4,,1.4591,"软门控(bare 0.32/rich 0.35/multi 0.33) | Severe blur dominates entire image; no discernible details, making it unusable and visually unacceptably poor.",1
11074.jpg,spaq,r4,,7.2793,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear, well-lit image with good color and sharp text; minor composition imbalance due to sky dominance but no distracting flaws.",1
11075.jpg,spaq,r4,,6.4921,"软门控(bare 0.30/rich 0.35/multi 0.34) | Soft, overcast lighting creates a moody, natural aesthetic; minor dullness in colors but overall composition is pleasing and serene.",1
11076.jpg,spaq,r4,,3.454,"软门控(bare 0.32/rich 0.35/multi 0.33) | Severe motion blur dominates, making vehicles and decorations indistinct; overall image appears shaky and poorly captured.",1
11077.jpg,spaq,r4,,6.8498,"软门控(bare 0.29/rich 0.37/multi 0.34) | Soft, overcast lighting and muted colors create a calm mood; minor noise and flatness are tolerable, overall pleasant and natural.",1
11078.jpg,spaq,r4,,2.16,软门控(bare 0.35/rich 0.32/multi 0.32) | Severe blur across entire image; details unrecognizable; unacceptable for any practical use.,1
11079.jpg,spaq,r4,,1.4663,软门控(bare 0.33/rich 0.34/multi 0.32) | Severe blur dominates entire image; no clear details visible; unacceptable for any practical use.,1
11080.jpg,spaq,r4,,3.1102,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur dominates, making details unrecognizable; lighting is uneven and distracting; overall image is unusable for clear viewing.",1
11081.jpg,spaq,r4,,6.444,"软门控(bare 0.35/rich 0.31/multi 0.34) | Good overall impression; wall text and logo are clear, lighting is functional, minor clutter on desk doesn't distract significantly.",1
11082.jpg,spaq,r4,,3.1313,"软门控(bare 0.26/rich 0.41/multi 0.33) | Severe overexposure and blur dominate; details lost, especially in sky and background; poor clarity makes scene hard to interpret.",1
11083.jpg,spaq,r4,,1.4601,"软门控(bare 0.33/rich 0.35/multi 0.32) | Severe motion blur dominates, obscuring all details; image appears shaky and indistinct, making it unusable for any purpose.",1
11084.jpg,spaq,r4,,1.7983,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe blur dominates entire image; details lost, making scene unrecognizable; unacceptable for any purpose.",1
11085.jpg,spaq,r4,,1.8396,软门控(bare 0.36/rich 0.32/multi 0.33) | Severe blur dominates entire image; details unrecognizable; unacceptable for any viewing purpose.,1
11086.jpg,spaq,r4,,3.4853,软门控(bare 0.36/rich 0.30/multi 0.35) | Severe noise and blur dominate; poor lighting causes loss of detail; bright lights create harsh glare; overall impression is annoying and flawed.,1
11087.jpg,spaq,r4,,3.1296,"软门控(bare 0.35/rich 0.31/multi 0.34) | Severe motion blur and poor focus dominate; lights streak, details lost, image appears shaky and unclear.",1
11088.jpg,spaq,r4,,1.8274,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates, making details unrecognizable; image appears shaky and out of focus throughout.",1
11089.jpg,spaq,r4,,5.1404,"软门控(bare 0.30/rich 0.36/multi 0.34) | Dull, overcast lighting and washed-out sky dominate; scene is flat but compositionally balanced with no major defects.",1
11090.jpg,spaq,r4,,3.13,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur and poor framing dominate; image appears tilted and cropped awkwardly, making content hard to discern.",1
11091.jpg,spaq,r4,,1.4845,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any purpose.,1
11092.jpg,spaq,r4,,7.1281,"软门控(bare 0.36/rich 0.30/multi 0.34) | Clear, well-lit image with good detail; minor distraction from tilted perspective and background clutter, but overall visually acceptable.",1
