img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
11104.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe motion blur smears text and frame edges; heavy noise in uniform wall areas; low overall sharpness. | S-AESTH(3.2): Awkward low-angle framing, poor lighting causing flatness, and cluttered composition with ceiling intrusion distract from the framed artwork. | S-CONTENT(7.2): Framed artwork fully visible; no occlusion. Minor top/bottom cropping due to angle, but key text and flowers intact. Framing intent appears accidental but harmless. | S-NATURAL(5.2): Noticeable blur and noise; no sharpening, HDR, or saturation artifacts. Processing is minimal but image lacks clarity. | S-GLOBAL(3.2): Severe blur and motion artifact dominate, making text and details unreadable; poor focus ruins overall impression.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11105.jpg,spaq,r2,,1.8667,"S-TECH(1.2): Severe motion blur throughout; edges and textures smeared; no discernible fine detail; content barely recognizable. | S-AESTH(1.2): Severe blur across entire image; no discernible composition, lighting, or color harmony; visually chaotic and unpleasant to view. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur across foliage and wood; no sharp edges or natural texture remain. | S-GLOBAL(1.2): Severe blur dominates entire image; no clear details visible; unacceptable for any practical use. | S-CONTENT(9.2): Subject (plant) fully visible, no cropping or occlusion; key regions intact despite blur.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
11106.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe motion blur across entire image, especially on subject's hair and face; heavy noise in shadows; overexposed background with clipped highlights. | S-AESTH(3.2): Awkward framing, cluttered background, and flat lighting detract from subject; color palette is unharmonious and visually chaotic. | S-CONTENT(3.2): Subject partially cut off at right edge; face visible but body truncated. No occlusion, but framing is accidental and harms completeness. | S-GLOBAL(3.2): Severe motion blur and low resolution dominate; subject is indistinct, background overexposed, overall image appears shaky and unprofessional. | S-NATURAL(5.2): Noticeable over-smoothing on skin and background; slight haloing around glass edges; colors are muted but not oversaturated.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11107.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; lights streaked, no discernible subject detail; extreme exposure imbalance with crushed shadows. | S-AESTH(1.2): Severe motion blur obscures all subjects; chaotic light trails lack composition or hierarchy; no discernible visual focus or color harmony. | S-CONTENT(1.2): Subject entirely obscured by motion blur; no discernible objects or key regions visible; content cannot be understood. | S-GLOBAL(1.2): Severe motion blur and extreme darkness dominate; no discernible subject or detail; unacceptable for any practical use. | S-NATURAL(9.2): No processing artifacts; natural motion blur from camera movement, no halos, oversaturation, or smoothing detected.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 1.2}"
11108.jpg,spaq,r2,,8.0667,"S-TECH(7.2): Minor softness and slight noise in shadows; otherwise sharp edges, even exposure, neutral white balance, no compression artifacts. | S-AESTH(5.2): Ordinary snapshot: flat midday light, cluttered foreground, and busy background distract from subject. Composition lacks focus; color palette is neutral and unremarkable. | S-CONTENT(9.2): All subjects fully visible, no occlusion or cropping; faces and key actions (basketball play) clearly shown; framing intentional and complete. | S-NATURAL(9.2): No halos, natural skin tones, realistic textures, no oversaturation or smoothing; scene appears unprocessed and authentic. | S-GLOBAL(7.8): Clear, well-lit outdoor scene with natural colors and sharp details; minor noise in shadows but no dominant flaws.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.8}"
11109.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe motion blur on foreground subject, obscuring details; otherwise, exposure and white balance are neutral, no visible noise or compression artifacts. | S-AESTH(1.2): Severe motion blur obscures subject, chaotic composition, flat lighting, and no visual hierarchy—actively unpleasant to view. | S-CONTENT(3.2): Subject partially cut off and blurred; hand and sleeve visible but face/identity obscured; key region (face) not visible. | S-NATURAL(7.2): No over-sharpening, HDR, or oversaturation. Slight motion blur on hand/object, but overall natural texture and lighting; minor processing trace. | S-GLOBAL(3.2): Severe motion blur on foreground hand and object dominates, making image distracting and hard to interpret despite clear background.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 3.2}"
11110.jpg,spaq,r2,,5.8667,"S-TECH(5.2): Severe highlight clipping in sky, noticeable noise in shadows, and slight softness in subject edges reduce clarity. | S-AESTH(5.2): Ordinary snapshot: flat overcast lighting, cluttered foreground with audience, and composition lacks visual hierarchy or strong balance. | S-CONTENT(7.2): Performers fully visible; minor edge cropping of audience and stage corners, no key regions hidden or occluded. | S-NATURAL(5.2): Overexposed sky with flat tones; slight halos around performers suggest mild HDR/tone-mapping; skin and textures appear natural overall. | S-GLOBAL(7.2): Good overall impression; performers and setting clear, though overexposed sky and foreground phones slightly distract.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 7.2}"
11111.jpg,spaq,r2,,6.5333,"S-TECH(5.2): Moderate noise in sky and shadows, slight softness in building edges, minor compression artifacts visible on signage. | S-AESTH(5.2): Ordinary urban snapshot; flat overcast lighting, neutral gray palette, and cluttered composition lack visual interest or hierarchy. | S-CONTENT(7.2): Main building fully visible; minor edge cropping of adjacent structures; no occlusion of key signage or architectural features. | S-NATURAL(7.2): Subtle over-smoothing on building surfaces; slight haloing around edges. No HDR glow or oversaturation. Natural overall with minor processing traces. | S-GLOBAL(7.2): Clear building details with minor noise and slight overexposure in sky; overall acceptable urban photo.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
11112.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; otherwise sharp edges, even exposure, neutral white balance, no compression artifacts. | S-AESTH(7.2): Strong visual hierarchy with piano as focal point; soft, diffused light enhances mood; green field provides harmonious backdrop; minor clutter in foreground. | S-NATURAL(7.2): Subtle over-smoothing on piano surface; slight halo near edges. Natural overall, no neon colors or HDR glow. | S-GLOBAL(7.2): Good composition with clear subject; minor paint chipping and dirt on piano are noticeable but not distracting. Overall impression is pleasant. | S-CONTENT(9.2): Piano fully visible, no cropping or occlusion; all key regions intact; framing intentional and complete.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 7.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
11113.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe exposure issues: windows are blown out, shadows are crushed. Heavy noise in midtones and dark areas. Slight blur present. | S-AESTH(3.2): Harsh backlighting from windows creates blown-out highlights and deep shadows; composition lacks focus, with cluttered lines and flat color palette. | S-NATURAL(5.2): Noticeable grain and noise reduction smearing walls; slight over-smoothing in shadows; no halos or oversaturation. | S-GLOBAL(3.2): Severe overexposure from windows, heavy noise/grain, poor lighting contrast, and dull colors dominate the impression, making it visually unpleasant. | S-CONTENT(9.2): Stairwell subject fully framed; no occlusion; key regions like railing, windows, and sign visible; cropping minimal and harmless.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
11114.jpg,spaq,r2,,5.2,"S-TECH(5.2): Moderate blur across image, visible noise in shadows and ceiling, slight compression artifacts; edges lack crispness, but main subjects remain identifiable. | S-AESTH(3.2): Harsh overhead lighting creates flat, unflattering illumination; cluttered composition with no clear subject; red/white seats clash visually. | S-CONTENT(9.2): All subjects fully visible; no occlusion or cropping. Faces and key regions clearly shown; framing intentional and complete. | S-NATURAL(5.2): Mild over-smoothing and noise reduction evident in skin and fabric; slight halos around ceiling lights suggest mild HDR; overall still plausible. | S-GLOBAL(5.2): Blurry image with motion and low resolution; noticeable noise and poor lighting, but overall content is discernible and acceptable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 5.2}"
11115.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe motion blur on yellow object, clipped highlights, and soft focus on red surface; detail loss is obvious at first glance. | S-AESTH(3.2): Blurred yellow object disrupts composition; harsh, overexposed highlight clashes with red leather; weak visual hierarchy and flat lighting. | S-CONTENT(3.2): Yellow object is blurred and partially cut off at left edge; main subject incomplete, weakening content understanding. | S-GLOBAL(3.2): Severe motion blur on yellow object dominates impression; red leather background is clear but overall image feels defective due to blur. | S-NATURAL(7.2): Subtle over-sharpening on red leather texture; yellow object shows motion blur, not processing artifact. Overall natural with minor edge enhancement.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 3.2}"
11116.jpg,spaq,r2,,3.2,"S-TECH(1.2): Severe motion blur obscures all fine details; leaves are smeared, edges undefined; no discernible texture or sharpness. | S-AESTH(3.2): Severe motion blur obscures composition and lighting; green tones clash with overexposed white background; no clear visual hierarchy. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur; edges lack detail, suggesting aggressive noise reduction or low-res upscaling. | S-GLOBAL(3.2): Severe motion blur and overexposed background dominate, making details indistinct and visually jarring. | S-CONTENT(9.2): Plant subject fully visible, no cropping or occlusion; all leaves and stems intact and clearly framed.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
11117.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe blur across entire image; edges and textures indistinguishable; no discernible detail in subject or background. | S-AESTH(1.2): Severe blur obscures all compositional elements, lighting details, and color harmony; visually chaotic and unpleasant to view. | S-NATURAL(1.2): Severe over-smoothing and blur dominate; textures are lost, edges smeared, resembling aggressive noise reduction or extreme defocus. | S-GLOBAL(1.2): Severe blur dominates entire image; no details discernible; unacceptable for any practical use. | S-CONTENT(3.2): Subject partially cut by foreground structure; key regions like furniture and background details blurred and occluded, weakening content clarity.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11118.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; no discernible edges or textures; content barely recognizable. | S-AESTH(1.2): Severe blur obscures all composition, lighting, and color details; chaotic visual experience with no discernible subject or hierarchy. | S-CONTENT(1.2): Subject entirely blurred and indistinct; no clear subject or key regions visible; content cannot be understood. | S-NATURAL(1.2): Severe over-smoothing and blur dominate; watercolor-like smearing throughout, no discernible edges or textures. | S-GLOBAL(1.2): Severe blur dominates entire image; no discernible details or subjects; unacceptable for any viewing purpose.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
11119.jpg,spaq,r2,,5.2,"S-TECH(5.2): Visible noise in dark areas, slight blur on tree bark and sign edges, crushed shadows, minor chromatic aberration near lights. | S-AESTH(3.2): Harsh streetlight glare, cluttered composition with competing elements, and clashing green/red lights create an awkward, visually jarring nighttime scene. | S-CONTENT(5.2): Main subject (traffic lights) visible but partially occluded by tree branches; key regions like signals are readable, but secondary content (building, sign) cropped. | S-NATURAL(7.2): Subtle noise and slight halos around lights; no over-sharpening, oversaturation, or smoothing. Night scene with natural grain and lighting. | S-GLOBAL(5.2): Night scene with visible noise and low light; traffic lights and building windows are clear, but overall dark and grainy. Acceptable for casual viewing.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
11120.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; overall sharp focus on subject, even exposure, neutral white balance, no visible artifacts. | S-AESTH(5.2): Ordinary street scene with flat overcast lighting, cluttered background, and neutral color palette; composition is balanced but lacks visual interest or hierarchy. | S-CONTENT(9.2): Subject (fountain) fully intact, key regions visible, no occlusion or harmful cropping; framing intentional and complete. | S-NATURAL(7.2): Subtle sharpening on edges, slight HDR glow in sky, but overall natural wet street reflections and textures remain intact. | S-GLOBAL(7.2): Clear urban street scene with good detail and natural lighting; minor overcast dullness but no major flaws or distractions.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
11121.jpg,spaq,r2,,2.5333,"S-TECH(1.2): Severe motion blur throughout; edges smeared, textures indistinct, no sharp details visible. Content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures all elements; chaotic composition with no clear subject; lighting flat and indistinct; colors muddy and unharmonious. | S-CONTENT(3.2): Subject partially cut by frame edges; key regions like bowls are visible but blurred and motion-occluded, weakening content clarity. | S-NATURAL(3.2): Severe motion blur and smearing dominate; no over-sharpening or HDR artifacts, but image is heavily processed by camera shake, appearing artificial. | S-GLOBAL(3.2): Severe motion blur dominates, making details unrecognizable; water and objects appear smeared, ruining clarity and overall acceptability.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
